Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,C_a,ISIN,Bolsa de valores,Ubicación,Moneda,Mercado de divisas,Tipo de Cambio,Fecha
WALMEX,WALMART DE MEXICO V,Equity,10.78,65.62,"96,733,617.00","6,347,659,947.54","6,347,659,947.54",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,10.47,173.68,"35,504,881.00","6,166,487,732.08","6,166,487,732.08",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.26,129.05,"46,820,003.00","6,042,121,387.15","6,042,121,387.15",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GMEXICOB,GRUPO MEXICO B,Equity,9.44,91.21,"60,973,635.00","5,561,405,248.35","5,561,405,248.35",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
CEMEXCPO,CEMEX CPO,Equity,7.97,16.24,"289,170,294.00","4,696,125,574.56","4,696,125,574.56",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
TLEVISAC,GRUPO TELEVISA,Equity,4.43,53.92,"48,332,457.00","2,606,086,081.44","2,606,086,081.44",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
ELEKTRA,GRUPO ELEKTRA,Equity,3.05,"1,613.75","1,114,477.00","1,798,487,258.75","1,798,487,258.75",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.71,228.96,"6,960,251.00","1,593,619,068.96","1,593,619,068.96",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.34,361.61,"3,810,423.00","1,377,887,061.03","1,377,887,061.03",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
BIMBOA,GRUPO BIMBO A,Equity,2.07,45.88,"26,566,565.00","1,218,874,002.20","1,218,874,002.20",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.92,112.85,"10,032,973.00","1,132,221,003.05","1,132,221,003.05",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.77,54.25,"19,255,699.00","1,044,621,670.75","1,044,621,670.75",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
AC,ARCA CONTINENTAL,Equity,1.72,120.46,"8,425,722.00","1,014,962,472.12","1,014,962,472.12",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.47,32.23,"26,909,234.00","867,284,611.82","867,284,611.82",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GRUMAB,GRUMA,Equity,1.46,215.38,"3,979,115.00","857,021,788.70","857,021,788.70",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
ALFAA,ALFA A,Equity,1.38,15.16,"53,454,859.00","810,375,662.44","810,375,662.44",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.33,19.28,"40,749,360.00","785,647,660.80","785,647,660.80",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
PE&OLES,INDUST PENOLES,Equity,1.12,280.7,"2,353,675.00","660,676,572.50","660,676,572.50",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.1,121.85,"5,339,712.00","650,643,907.20","650,643,907.20",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.02,150.14,"3,993,691.00","599,612,766.74","599,612,766.74",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.95,65.05,"8,636,226.00","561,786,501.30","561,786,501.30",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
CUERVO,BECLE SA DE CV,Equity,0.89,49.81,"10,470,422.00","521,531,719.82","521,531,719.82",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
GCC*,GRUPO CEMENTOS,Equity,0.85,161.89,"3,093,610.00","500,824,522.90","500,824,522.90",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.83,39.1,"12,538,061.00","490,238,185.10","490,238,185.10",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.83,35.64,"13,638,671.00","486,082,234.44","486,082,234.44",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.68,69.8,"5,726,732.00","399,725,893.60","399,725,893.60",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
ALSEA,ALSEA DE CV,Equity,0.66,40.37,"9,611,440.00","388,013,832.80","388,013,832.80",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.62,40.63,"9,041,007.00","367,336,114.41","367,336,114.41",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.6,94.1,"3,771,717.00","354,918,569.70","354,918,569.70",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
Q*,QUALITAS CONTROLADORA,Equity,0.55,96.89,"3,313,442.00","321,039,395.38","321,039,395.38",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
MXN,MXN CASH,Cash,0.55,100,"321,026,618.00","321,026,617.86","321,026,617.86",Liquidez,-,-,-,México,MXN,MXN,1,30/07/2021
SITESB.1,TELESITES B-1,Equity,0.5,16.62,"17,651,023.00","293,360,002.26","293,360,002.26",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
RA,REGIONAL SAB DE CV,Equity,0.5,122.71,"2,380,490.00","292,109,927.90","292,109,927.90",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.47,19.34,"14,414,241.00","278,771,420.94","278,771,420.94",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/07/2021
AMXL,AMERICA MOVIL L,Equity,14.38,19.77,"447,494,406.00","8,846,964,406.62","8,846,964,406.62",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
WALMEX,WALMART DE MEXICO V,Equity,11.21,71.46,"96,499,229.00","6,895,834,904.34","6,895,834,904.34",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,10.07,174.87,"35,418,865.00","6,193,696,922.55","6,193,696,922.55",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.06,132.58,"46,706,575.00","6,192,357,713.50","6,192,357,713.50",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GMEXICOB,GRUPO MEXICO B,Equity,9.25,93.55,"60,825,907.00","5,690,263,599.85","5,690,263,599.85",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
CEMEXCPO,CEMEX CPO,Equity,7.74,16.5,"288,469,594.00","4,759,748,301.00","4,759,748,301.00",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
TLEVISAC,GRUPO TELEVISA,Equity,4.15,52.94,"48,215,361.00","2,552,521,211.34","2,552,521,211.34",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.89,"1,600.30","1,111,789.00","1,779,195,936.70","1,779,195,936.70",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.64,233.88,"6,943,395.00","1,623,921,222.60","1,623,921,222.60",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.23,360.43,"3,801,211.00","1,370,070,480.73","1,370,070,480.73",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
BIMBOA,GRUPO BIMBO A,Equity,2.19,50.82,"26,502,193.00","1,346,841,448.26","1,346,841,448.26",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.89,116.27,"10,008,669.00","1,163,707,944.63","1,163,707,944.63",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.79,57.34,"19,209,051.00","1,101,446,984.34","1,101,446,984.34",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
AC,ARCA CONTINENTAL,Equity,1.77,129.37,"8,405,310.00","1,087,394,954.70","1,087,394,954.70",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.55,35.47,"26,844,050.00","952,158,453.50","952,158,453.50",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GRUMAB,GRUMA,Equity,1.48,229.37,"3,969,483.00","910,480,315.71","910,480,315.71",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.27,19.23,"40,650,632.00","781,711,653.36","781,711,653.36",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
ALFAA,ALFA A,Equity,1.22,14.1,"53,325,331.00","751,887,167.10","751,887,167.10",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
PE&OLES,INDUST PENOLES,Equity,1.09,284.59,"2,347,991.00","668,214,758.69","668,214,758.69",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.05,121.23,"5,326,776.00","645,765,054.48","645,765,054.48",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,0.97,150,"3,984,031.00","597,604,650.00","597,604,650.00",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.96,68.27,"8,615,310.00","588,167,213.70","588,167,213.70",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
CUERVO,BECLE SA DE CV,Equity,0.87,51.19,"10,445,054.00","534,682,314.26","534,682,314.26",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.85,38.44,"13,605,631.00","523,000,455.64","523,000,455.64",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
GCC*,GRUPO CEMENTOS,Equity,0.81,162.03,"3,086,134.00","500,046,292.02","500,046,292.02",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.76,37.57,"12,507,681.00","469,913,575.17","469,913,575.17",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.65,69.93,"5,712,872.00","399,501,138.96","399,501,138.96",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
ALSEA,ALSEA DE CV,Equity,0.61,39.26,"9,588,172.00","376,431,632.72","376,431,632.72",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.61,41.6,"9,019,111.00","375,195,017.60","375,195,017.60",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.54,89.05,"3,762,589.00","335,058,550.45","335,058,550.45",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
SITESB.1,TELESITES B-1,Equity,0.53,18.47,"17,608,267.00","325,224,691.49","325,224,691.49",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
Q*,QUALITAS CONTROLADORA,Equity,0.51,95.25,"3,305,434.00","314,842,588.50","314,842,588.50",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
MXN,MXN CASH,Cash,0.5,100,"308,631,676.00","308,631,675.60","308,631,675.60",Liquidez,-,-,-,México,MXN,MXN,1,31/08/2021
RA,REGIONAL SAB DE CV,Equity,0.48,123.48,"2,374,722.00","293,230,672.56","293,230,672.56",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.45,19.43,"14,379,325.00","279,390,284.75","279,390,284.75",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/08/2021
AMXL,AMERICA MOVIL L,Equity,13.53,18.26,"437,946,399.00","7,996,901,245.74","7,996,901,245.74",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
WALMEX,WALMART DE MEXICO V,Equity,11.33,70.13,"95,475,977.00","6,695,730,267.01","6,695,730,267.01",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,10.51,179.23,"34,635,945.00","6,207,800,422.35","6,207,800,422.35",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.37,132.57,"46,211,466.00","6,126,254,047.62","6,126,254,047.62",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GMEXICOB,GRUPO MEXICO B,Equity,8.19,82.39,"58,713,184.00","4,837,379,229.76","4,837,379,229.76",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
CEMEXCPO,CEMEX CPO,Equity,7.19,14.89,"285,410,553.00","4,249,763,134.17","4,249,763,134.17",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
TLEVISAC,GRUPO TELEVISA,Equity,3.67,45.52,"47,704,230.00","2,171,496,549.60","2,171,496,549.60",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.92,"1,569.14","1,100,133.00","1,726,262,695.62","1,726,262,695.62",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
BIMBOA,GRUPO BIMBO A,Equity,2.73,58.04,"27,843,967.00","1,616,063,844.68","1,616,063,844.68",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.67,239.99,"6,577,883.00","1,578,626,141.17","1,578,626,141.17",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.42,385.77,"3,708,862.00","1,430,767,693.74","1,430,767,693.74",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.95,116.32,"9,902,593.00","1,151,869,617.76","1,151,869,617.76",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.7,52.91,"19,005,474.00","1,005,579,629.34","1,005,579,629.34",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
AC,ARCA CONTINENTAL,Equity,1.7,125.88,"7,983,566.00","1,004,971,288.08","1,004,971,288.08",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.55,33.99,"26,861,383.00","913,018,408.17","913,018,408.17",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GRUMAB,GRUMA,Equity,1.53,236.3,"3,818,437.00","902,296,663.10","902,296,663.10",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
ALFAA,ALFA A,Equity,1.34,14.31,"55,536,717.00","794,730,420.27","794,730,420.27",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.31,19.34,"40,026,181.00","774,106,340.54","774,106,340.54",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
VOLARA,CONTROLADORA VUELA COMPANIA DE AVI,Equity,1.17,45.25,"15,242,884.00","689,740,501.00","689,740,501.00",Industriales,BDZDPH6,MX01VO000009,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.06,121.06,"5,188,910.00","628,169,444.60","628,169,444.60",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,1.02,70.71,"8,511,634.00","601,857,640.14","601,857,640.14",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.96,39,"14,583,238.00","568,746,282.00","568,746,282.00",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
PE&OLES,INDUST PENOLES,Equity,0.96,243.3,"2,323,235.00","565,243,075.50","565,243,075.50",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,0.95,143.08,"3,941,909.00","564,008,339.72","564,008,339.72",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
GCC*,GRUPO CEMENTOS,Equity,0.78,154.65,"2,989,944.00","462,394,839.60","462,394,839.60",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
CUERVO,BECLE SA DE CV,Equity,0.77,44.82,"10,156,541.00","455,216,167.62","455,216,167.62",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.76,36.2,"12,375,085.00","447,978,077.00","447,978,077.00",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
ALSEA,ALSEA DE CV,Equity,0.67,41.61,"9,486,635.00","394,738,882.35","394,738,882.35",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
Q*,QUALITAS CONTROLADORA,Equity,0.62,94.59,"3,893,472.00","368,283,516.48","368,283,516.48",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.6,63.1,"5,611,636.00","354,094,231.60","354,094,231.60",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.6,39.72,"8,902,571.00","353,610,120.12","353,610,120.12",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.54,85.38,"3,722,772.00","317,850,273.36","317,850,273.36",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
SITESB.1,TELESITES B-1,Equity,0.53,17.9,"17,421,696.00","311,848,358.40","311,848,358.40",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
RA,REGIONAL SAB DE CV,Equity,0.48,118.8,"2,411,435.00","286,478,478.00","286,478,478.00",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.47,19.59,"14,029,354.00","274,835,044.86","274,835,044.86",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/09/2021
MXN,MXN CASH,Cash,0.44,100,"262,583,305.00","262,583,305.27","262,583,305.27",Liquidez,-,-,-,México,MXN,MXN,1,30/09/2021
AMXL,AMERICA MOVIL L,Equity,13.62,18.35,"429,366,699.00","7,878,878,926.65","7,878,878,926.65",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
WALMEX,WALMART DE MEXICO V,Equity,11.62,71.81,"93,605,552.00","6,721,814,689.12","6,721,814,689.12",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.21,130.35,"45,306,291.00","5,905,675,031.85","5,905,675,031.85",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.93,169.26,"33,957,570.00","5,747,658,298.20","5,747,658,298.20",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GMEXICOB,GRUPO MEXICO B,Equity,8.99,90.32,"57,562,984.00","5,199,088,714.88","5,199,088,714.88",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
CEMEXCPO,CEMEX CPO,Equity,6.4,13.24,"279,819,303.00","3,704,807,571.72","3,704,807,571.72",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
TLEVISAC,GRUPO TELEVISA,Equity,3.38,41.8,"46,769,805.00","1,954,977,849.00","1,954,977,849.00",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.95,"1,580.96","1,078,758.00","1,705,473,247.68","1,705,473,247.68",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.89,259.53,"6,449,183.00","1,673,756,463.99","1,673,756,463.99",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
BIMBOA,GRUPO BIMBO A,Equity,2.88,60.94,"27,298,567.00","1,663,574,672.98","1,663,574,672.98",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.61,415.19,"3,636,412.00","1,509,801,898.28","1,509,801,898.28",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.86,110.95,"9,708,643.00","1,077,173,940.85","1,077,173,940.85",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.72,53.51,"18,633,324.00","997,069,167.24","997,069,167.24",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
AC,ARCA CONTINENTAL,Equity,1.7,125.53,"7,827,191.00","982,547,286.23","982,547,286.23",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GRUMAB,GRUMA,Equity,1.56,241.75,"3,743,737.00","905,048,419.75","905,048,419.75",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
